taxonID,parent,synonymOf,name,authorship,taxonRank,status,genus,specificEpithet,infraspecificEpithet
3801146,,3801705.0,Kukolis bicolor,Raf.,species,synonym,Kukolis,bicolor,
3802646,,3801705.0,Atropa bicolor,Ruiz & Pav.,species,synonym,Atropa,bicolor,
3802643,,3801705.0,Atropa biflora,Ruiz & Pav.,species,synonym,Atropa,biflora,
3803052,,3801705.0,Hebecladus intermedius,Miers,species,synonym,Hebecladus,intermedius,
3803071,,3801705.0,Hebecladus bicolor,(Ruiz & Pav.) Miers,species,synonym,Hebecladus,bicolor,
3803067,,3801705.0,Hebecladus biflorus,(Ruiz & Pav.) Miers,species,synonym,Hebecladus,biflorus,
5581200,,3801705.0,Witheringia biflora,(Ruiz & Pav.) Miers,species,proparte synonym,Witheringia,biflora,
3801402,,3801705.0,Ulticona biflora,(Ruiz & Pav.) Raf.,species,synonym,Ulticona,biflora,
3802619,,8156014.0,Atropa cordata,Pascher,species,synonym,Atropa,cordata,
3801480,,8156014.0,Belladonna trichotoma,Scop.,species,synonym,Belladonna,trichotoma,
3802530,,8156014.0,Atropa lethalis,Salisb.,species,synonym,Atropa,lethalis,
3802638,,8156014.0,Atropa borealis,Kreyer ex Pascher,species,synonym,Atropa,borealis,
3802598,,8156014.0,Atropa digitaloides,Pascher,species,synonym,Atropa,digitaloides,
12293256,,8156014.0,Belladona trichotoma,Scop.,species,synonym,Belladona,trichotoma,
7506402,,8156014.0,Atropa belladonna lutea,Döll,variety,synonym,Atropa,belladonna,lutea
8475154,,8156014.0,Atropa borealis,Kreyer,species,homotypic synonym,Atropa,borealis,
12388923,,8156014.0,Atropa caucasica,Kreyer,species,proparte synonym,Atropa,caucasica,
11237388,,8156014.0,Atropa indobelladonna,Karthik. & V.S.Kumar,species,synonym,Atropa,indobelladonna,
8450287,,8156014.0,Atropa mediterranea,Kreyer,species,homotypic synonym,Atropa,mediterranea,
12275272,,8156014.0,Belladona baccifera,Lam.,species,synonym,Belladona,baccifera,
3802499,,8156014.0,Atropa mediterranea,Kreyer ex Pascher,species,synonym,Atropa,mediterranea,
3803034,,3801444.0,Hebecladus sinuosus,Miers,species,synonym,Hebecladus,sinuosus,
3798561,,3801444.0,Saracha glandulosa,Miers,species,synonym,Saracha,glandulosa,
3798359,,3801444.0,Saracha sinuosa,(Miers) Bitter,species,synonym,Saracha,sinuosa,
7472698,,8156014.0,Atropa belladonna lutea,(Döll) G.Dietr.,form,synonym,Atropa,belladonna,lutea
3802523,,8156014.0,Atropa lutea,(Döll) Al-Nowaihi & M.M.Mourad,species,synonym,Atropa,lutea,
5581132,,3801444.0,Witheringia glandulosa,(Miers) Miers,species,synonym,Witheringia,glandulosa,
3801590,,3801444.0,Jaltomata glandulosa,(Miers) Castillo & R.E.Schult.,species,synonym,Jaltomata,glandulosa,
3796779,,8156014.0,Pauia belladonna,(L.) Deb & R.M.Dutta,species,synonym,Pauia,belladonna,
3801234,,8156014.0,Boberella belladonna,(L.) E.H.L.Krause,species,synonym,Boberella,belladonna,
3798300,,3801747.0,Saracha urbaniana,Bitter & Dammer,species,synonym,Saracha,urbaniana,
3798651,,3801747.0,Saracha ciliata,Miers,species,synonym,Saracha,ciliata,
3798528,,3801747.0,Saracha lacrima-virginis,Bitter,species,synonym,Saracha,lacrima-virginis,
3802671,,3801747.0,Atropa aspera,Ruiz & Pav.,species,synonym,Atropa,aspera,
8419088,,3801747.0,Witheringia ciliata,(Miers) Miers,species,heterotypic synonym,Witheringia,ciliata,
7542143,,3801747.0,Hebecladus asperus,"Ruiz & Pav., 1845",species,synonym,Hebecladus,asperus,
3803078,,3801747.0,Hebecladus asperus,(Ruiz & Pav.) Miers,species,synonym,Hebecladus,asperus,
8114220,,3801747.0,Ulticona aspera,(Ruiz & Pav.) Raf.,species,synonym,Ulticona,aspera,
7299390,,3801391.0,Saracha weberbaueri,Dammer,species,synonym,Saracha,weberbaueri,
7635552,,9334448.0,Hebecladus weberbaueri,Dammer,species,heterotypic synonym,Hebecladus,weberbaueri,
3803013,,3801428.0,Hebecladus ventricosus,Baker,species,synonym,Hebecladus,ventricosus,
8482769,,3801490.0,Saracha procumbens,Math.,species,homotypic synonym,Saracha,procumbens,
7615084,,3801490.0,Saracha procumbens,Math. ex A.DC.Dunal,species,heterotypic synonym,Saracha,procumbens,
3803038,,3801490.0,Hebecladus propinquus,(Miers) Bitter,species,synonym,Hebecladus,propinquus,
3798423,,3801490.0,Saracha propinqua,Miers,species,synonym,Saracha,propinqua,
7884946,,3801490.0,Hebecladus propinquus parviflorus,Bitter,variety,synonym,Hebecladus,propinquus,parviflorus
5581014,,2928803.0,Witheringia umbellata,Dunal,species,heterotypic synonym,Witheringia,umbellata,
3798608,,2928803.0,Saracha domingensis,Bitter,species,synonym,Saracha,domingensis,
2928804,,2928803.0,Saracha antillana,Krug & Urb.,species,synonym,Saracha,antillana,
5581050,,3801490.0,Witheringia propinqua,(Miers) Miers,species,synonym,Witheringia,propinqua,
3798656,,3801670.0,Saracha chihuahuensis,Bitter,species,synonym,Saracha,chihuahuensis,
7387252,,3801478.0,Saracha procumbens repandodentata,Dunal,variety,synonym,Saracha,procumbens,repandodentata
8805781,,3801478.0,Saracha procumbens repandidentata,Dunal,variety,synonym,Saracha,procumbens,repandidentata
3798390,,3801478.0,Saracha repandidentata,(Dunal) Bitter,species,synonym,Saracha,repandidentata,
5581323,,5580939.0,Mandragora shebbearei,C.E.C.Fisch.,species,synonym,Mandragora,shebbearei,
5580940,,5580938.0,Przewalskia roborowskii,Prain ex Batalin,species,synonym,Przewalskia,roborowskii,
8518858,,5580938.0,Przewalskia roborowskii,Prain,species,homotypic synonym,Przewalskia,roborowskii,
3802388,,10236140.0,Iochroma cardenasianum,Hunz.,species,synonym,Iochroma,cardenasianum,
3803190,,3799496.0,Petunia dusenii,R.E.Fr.,species,synonym,Petunia,dusenii,
8864855,,3799428.0,Petunia micrantha,Fr.,species,synonym,Petunia,micrantha,
3802961,,3799428.0,Petunia micrantha,R.E.Fr.,species,synonym,Petunia,micrantha,
8795771,,3799480.0,Petunia variabilis,Fr.,species,synonym,Petunia,variabilis,
3802691,,3799480.0,Petunia variabilis,R.E.Fr.,species,synonym,Petunia,variabilis,
3803130,,3799480.0,Petunia hassleriana,R.E.Fr.,species,synonym,Petunia,hassleriana,
3803165,,3799480.0,Petunia excellens,R.E.Fr.,species,synonym,Petunia,excellens,
3799467,,3799480.0,Calibrachoa hassleriana,(R.E.Fr.) Wijsman,species,synonym,Calibrachoa,hassleriana,
3803123,,3799460.0,Petunia heterophylla,Sendtn.,species,synonym,Petunia,heterophylla,
3797085,,3799460.0,Fabiana heterophylla,(Sendtn.) Dunal,species,synonym,Fabiana,heterophylla,
3803046,,3799508.0,Petunia kleinii,L.B.Sm. & Downs,species,synonym,Petunia,kleinii,
3803218,,3799508.0,Petunia caesia,Sendtn.,species,synonym,Petunia,caesia,
3803209,,3799504.0,Petunia calycina flaccida,R.E.Fr.,variety,synonym,Petunia,calycina,flaccida
3803125,,3799504.0,Petunia helianthemoides,Sendtn.,species,synonym,Petunia,helianthemoides,
3802913,,3799504.0,Petunia ovalifolia,Miers,species,synonym,Petunia,ovalifolia,
7300158,,3799504.0,Petunia calycina,Sendtn.,species,synonym,Petunia,calycina,
3802702,,3799365.0,Petunia thymifolia gracilis,R.E.Fr.,form,synonym,Petunia,thymifolia,gracilis
7812222,,3799365.0,Salpiglossis linearis,Hook.,species,heterotypic synonym,Salpiglossis,linearis,
3802714,,3799365.0,Petunia thymifolia brevipedunculata,R.E.Fr.,form,synonym,Petunia,thymifolia,brevipedunculata
7825121,,3799365.0,Fabiana thymifolia,A.St.-Hil.,species,synonym,Fabiana,thymifolia,
3802708,,3799365.0,Petunia thymifolia effusa,R.E.Fr.,form,synonym,Petunia,thymifolia,effusa
3798941,,3799365.0,Salpiglossis acutiloba,I.M.Johnst.,species,proparte synonym,Salpiglossis,acutiloba,
3798516,,3799365.0,Nierembergia intermedia,Graham,species,synonym,Nierembergia,intermedia,
3799420,,3799504.0,Calibrachoa ovalifolia,(Miers) Stehmann & Semir,species,synonym,Calibrachoa,ovalifolia,
3799450,,3799365.0,Calibrachoa linearis,(Hook.) Wijsman,species,synonym,Calibrachoa,linearis,
3802026,,3799365.0,Stimomphis linearis,(Hook.) Raf.,species,proparte synonym,Stimomphis,linearis,
3803031,,3799365.0,Petunia linearis,(Hook.) Paxton,species,synonym,Petunia,linearis,
7300080,,3799365.0,Petunia thymifolia,(A.St.-Hil.) Sendtn.,species,synonym,Petunia,thymifolia,
3800741,,3799365.0,Leptoglossis acutiloba,(I.M.Johnst.) Hunz. & Subils,species,proparte synonym,Leptoglossis,acutiloba,
7358499,,3799365.0,Petunia intermedia,(Graham) Lindl.,species,synonym,Petunia,intermedia,
3803055,,3799365.0,Petunia intermedia,(Graham) G.Don,species,synonym,Petunia,intermedia,
3803205,,3799504.0,Petunia calycina rigida,R.E.Fr.,variety,synonym,Petunia,calycina,rigida
5581134,,2928905.0,Leptophragma prostrata,Benth. ex Dunal,species,synonym,Leptophragma,prostrata,
8509059,,2928905.0,Petunia villadiana,Bárcena,species,homotypic synonym,Petunia,villadiana,
3799436,,2928905.0,Calibrachoa mexicana,Lex.,species,synonym,Calibrachoa,mexicana,
3802687,,2928905.0,Petunia villadiana,Bárcena ex Hemsl.,species,synonym,Petunia,villadiana,
3798263,,2928905.0,Nierembergia viscidula,Kunth,species,synonym,Nierembergia,viscidula,
3802882,,2928905.0,Petunia parviflora villosa,Dunal,variety,synonym,Petunia,parviflora,villosa
8545115,,2928905.0,Brachyanthes nierembergiensis,Cham.,species,homotypic synonym,Brachyanthes,nierembergiensis,
7370157,,2928905.0,Salpiglossis sinuata,Hook. & Arn. ex Miers,species,heterotypic synonym,Salpiglossis,sinuata,
7835197,,2928905.0,Salpiglossis prostrata,Hook. & Arn. ex Miers,species,synonym,Salpiglossis,prostrata,
3802886,,2928905.0,Petunia parviflora glabriuscula,Dunal,variety,synonym,Petunia,parviflora,glabriuscula
3798789,,2928905.0,Salpiglossis prostrata,Hook. & Arn.,species,synonym,Salpiglossis,prostrata,
3730533,,2928905.0,Lindernia montevidensis,Spreng.,species,synonym,Lindernia,montevidensis,
3799409,,2928905.0,Calibrachoa procumbens,Cerv.,species,synonym,Calibrachoa,procumbens,
2928906,,2928905.0,Petunia parviflora,Juss.,species,synonym,Petunia,parviflora,
3800734,,2928905.0,Brachyanthes nierembergiensis,Cham. ex Dunal,species,synonym,Brachyanthes,nierembergiensis,
8524791,,2928905.0,Salpiglossis sinuata,Hook. & Arn.,species,homotypic synonym,Salpiglossis,sinuata,
5535100,,2928905.0,Nama glandulosa,Peter,species,synonym,Nama,glandulosa,
3802639,,2928905.0,Petunia viscidula,(Kunth) Miers,species,synonym,Petunia,viscidula,
8391188,,2928905.0,Leptophragma prostrata,(Hook. & Arn.) Benth.,species,synonym,Leptophragma,prostrata,
5581135,,2928905.0,Leptophragma montevidensis,(Spreng.) Dunal,species,synonym,Leptophragma,montevidensis,
3799406,,2928905.0,Nicotiana parviflora,(Juss.) Lehm.,species,synonym,Nicotiana,parviflora,
3737280,,2928905.0,Namation glandulosum,(Peter) Brand,species,synonym,Namation,glandulosum,
3803112,,3799452.0,Petunia humilis,R.E.Fr.,species,synonym,Petunia,humilis,
12388986,,3799452.0,Petunia serpyllifolia,Sendtn.,species,proparte synonym,Petunia,serpyllifolia,
9189687,,3799407.0,Petunia humilis,Fr.,species,synonym,Petunia,humilis,
3802749,,3799407.0,Petunia serpyllifolia,Sendtn.,species,proparte synonym,Petunia,serpyllifolia,
3798363,,3799407.0,Nierembergia pubescens,Spreng.,species,synonym,Nierembergia,pubescens,
3802851,,3799407.0,Petunia pubescens,(Spreng.) R.E.Fr.,species,synonym,Petunia,pubescens,
3803147,,3799472.0,Petunia felipponei,Sandwith,species,synonym,Petunia,felipponei,
3803174,,3799485.0,Petunia ericifolia,R.E.Fr.,species,synonym,Petunia,ericifolia,
3803023,,3799385.0,Petunia linoides villosa,Sendtn.,variety,synonym,Petunia,linoides,villosa
9013168,,3799385.0,Petunia sendtneriana,Fr.,species,synonym,Petunia,sendtneriana,
3802752,,3799385.0,Petunia sendtneriana,R.E.Fr.,species,synonym,Petunia,sendtneriana,
3802800,,3799417.0,Petunia rupestris,Dusén,species,synonym,Petunia,rupestris,
3803036,,3799417.0,Petunia lignescens,Witasek,species,synonym,Petunia,lignescens,
3802910,,3799417.0,Petunia paranensis,Dusén,species,synonym,Petunia,paranensis,
3799396,,3799417.0,Calibrachoa rupestris,(Dusén) Wijsman,species,synonym,Calibrachoa,rupestris,
3802736,,3799375.0,Petunia serrulata,L.B.Sm. & Downs,species,synonym,Petunia,serrulata,
3802785,,3799394.0,Petunia scabridula,C.V.Morton,species,synonym,Petunia,scabridula,
7706321,,,Calibrachoa linoides linoides,,subspecies,accepted,Calibrachoa,linoides,linoides
8310624,,,Calibrachoa linoides furcata,Greppi & Stehmann,subspecies,accepted,Calibrachoa,linoides,furcata
3802836,,3799403.0,Petunia pygmaea,R.E.Fr.,species,synonym,Petunia,pygmaea,
4937351,,3799403.0,Calibrachoa pygmaea,(R.E.Fr.) Wijsman,species,synonym,Calibrachoa,pygmaea,
3802731,,3799367.0,Petunia spathulata,L.B.Sm. & Downs,species,synonym,Petunia,spathulata,
3803288,,3799390.0,Petunia alpicola,L.B.Sm. & Downs,species,synonym,Petunia,alpicola,
3802765,,3799390.0,Petunia sellowiana,Sendtn.,species,synonym,Petunia,sellowiana,
9559962,,3799390.0,Petunia selloviana,Sendn.,species,synonym,Petunia,selloviana,
3797010,,3799390.0,Fabiana sellowiana,(Sendtn.) Dunal,species,synonym,Fabiana,sellowiana,
3803041,,3799489.0,Petunia ledifolia,Sendtn.,species,synonym,Petunia,ledifolia,
3803181,,3799489.0,Petunia elegans,Miers,species,synonym,Petunia,elegans,
7493445,,3799489.0,Calibrachoa ledifolia,Sendtn.,species,synonym,Calibrachoa,ledifolia,
3802898,,3803244.0,Petunia parodii,Steere,species,synonym,Petunia,parodii,
7389943,,3803244.0,Petunia axillaris parodii,Steere,subspecies,synonym,Petunia,axillaris,parodii
3802004,,3803244.0,Stimoryne axillaris parodii,(Steere) Wijsman,subspecies,synonym,Stimoryne,axillaris,parodii
3799495,,7758192.0,Nicotiana obtusisepala,Domin,species,synonym,Nicotiana,obtusisepala,
9320884,,7758192.0,Solanum nyctaginiflora,Juss.,species,synonym,Solanum,nyctaginiflora,
8683006,,7758192.0,Cestrum umbellatum,E.Mey.,species,homotypic synonym,Cestrum,umbellatum,
7299752,,7758192.0,Nicotiana axillaris,Lam.,species,synonym,Nicotiana,axillaris,
3802936,,7758192.0,Petunia nyctaginiflora,Juss.,species,synonym,Petunia,nyctaginiflora,
3800876,,7758192.0,Cestrum umbellatum,E.Mey. ex Meisn.,species,synonym,Cestrum,umbellatum,
3802859,,7758192.0,Petunia propinqua,Miers,species,synonym,Petunia,propinqua,
7299983,,7758192.0,Stimoryne axillaris,(Lam.) Wijsman,species,synonym,Stimoryne,axillaris,
3800462,,7758192.0,Nicotiana axillaris nyctaginiflora,(Juss.) Kuntze,variety,synonym,Nicotiana,axillaris,nyctaginiflora
3799507,,7758192.0,Nicotiana nyctaginiflora,(Juss.) Lehm.,species,synonym,Nicotiana,nyctaginiflora,
3800454,,7758192.0,Nicotiana axillaris propinqua,(Miers) Kuntze,variety,synonym,Nicotiana,axillaris,propinqua
3797433,,3797492.0,Sclerophylax gilliesii,Miers,species,synonym,Sclerophylax,gilliesii,
3797304,,3797288.0,Acnistus oblongifolius,Rusby,species,synonym,Acnistus,oblongifolius,
3798672,,3797288.0,Capsicum grandiflorum,Kuntze,species,synonym,Capsicum,grandiflorum,
3796772,,3797288.0,Fregirardia eriolarynx,Dunal,species,synonym,Fregirardia,eriolarynx,
3798602,,3797288.0,Lycioplesium fasciculatum,Miers,species,synonym,Lycioplesium,fasciculatum,
3796983,,3797288.0,Lycium herzogii,Dammer,species,synonym,Lycium,herzogii,
3796778,,3797288.0,Fregirardia dunaliana,Wedd.,species,synonym,Fregirardia,dunaliana,
5580831,,3797288.0,Dunalia steinbachii,Sleumer,species,synonym,Dunalia,steinbachii,
5580861,,3797288.0,Dunalia breviflora glabrata,(Sendtn.) Sleumer,variety,proparte synonym,Dunalia,breviflora,glabrata
3798856,,3797288.0,Capsicum eriolarynx,(Dunal) Kuntze,species,synonym,Capsicum,eriolarynx,
3801349,,3797288.0,Vassobia fasciculata,(Miers) Hunz.,species,synonym,Vassobia,fasciculata,
7299260,,3797288.0,Acnistus fasciculatus,(Miers) Benth. & Hook.f.,species,synonym,Acnistus,fasciculatus,
7569813,,3797288.0,Acnistus fasciculatus,(Miers) Benth. & Hook.fil. ex B.D.Jacks.,species,synonym,Acnistus,fasciculatus,
5580855,,3797288.0,Dunalia fasciculata,(Miers) Sleumer,species,synonym,Dunalia,fasciculata,
3797516,,3797288.0,Acnistus fasciculatus herzogii,(Dammer) Hunz.,variety,synonym,Acnistus,fasciculatus,herzogii
3802050,,3797448.0,Sterrhymenia cynocrambe,Griseb.,species,synonym,Sterrhymenia,cynocrambe,
7962934,,3797448.0,Sclerophylax cynocrambe,"(Griseb.) Kuntze, 1898",species,synonym,Sclerophylax,cynocrambe,
5554657,,3797400.0,Tetragonia horrida,Britton,species,synonym,Tetragonia,horrida,
3802957,,10214759.0,Acnistus australis grandiflorus,Griseb.,variety,synonym,Acnistus,australis,grandiflorus
3802415,,10214759.0,Iochroma australis,,species,synonym,Iochroma,australis,
3802419,,10214759.0,Iochroma australe,Griseb.,species,synonym,Iochroma,australe,
3798285,,10214759.0,Dierbachia australis,(Griseb.) Kuntze,species,synonym,Dierbachia,australis,
7300111,,10214759.0,Acnistus australis,(Griseb.) Griseb.,species,synonym,Acnistus,australis,
5580865,,10214759.0,Dunalia australis,(Griseb.) Sleumer,species,synonym,Dunalia,australis,
3797379,,3797279.0,Acnistus lorentzii,Dammer,species,synonym,Acnistus,lorentzii,
3797423,,3797279.0,Acnistus hauthalii,Dammer,species,synonym,Acnistus,hauthalii,
3801341,,3797284.0,Vassobia iochromoides,Hunz.,species,synonym,Vassobia,iochromoides,
3801328,,3797279.0,Vassobia lorentzii,(Dammer) Hunz.,species,synonym,Vassobia,lorentzii,
5580845,,3797279.0,Dunalia lorentzii,(Dammer) Sleumer,species,synonym,Dunalia,lorentzii,
2932328,,7225699.0,Solanum angustum,Domin,species,synonym,Solanum,angustum,
7956144,2928734.0,2928747.0,Datura metel pleniflora,O.Deg.,form,synonym,Datura,metel,pleniflora
6829722,2928734.0,2928747.0,Datura metel dentata,Schltdl. & Cham.,variety,synonym,Datura,metel,dentata
3801910,2928734.0,2928747.0,Stramonium infernale,Noronha,species,synonym,Stramonium,infernale,
7618640,2928734.0,2928747.0,Datura fastuosa tuberculata,Bernh.,variety,synonym,Datura,fastuosa,tuberculata
7453448,2928734.0,2928747.0,Brugmansia waymanii,Paxton,species,synonym,Brugmansia,waymanii,
3798841,2928734.0,2928747.0,Datura humilis,Desf.,species,synonym,Datura,humilis,
7810427,2928734.0,2928747.0,Datura alba,F.Muell.,species,proparte synonym,Datura,alba,
12373045,2928734.0,2928747.0,Brugmansia suaveolens flore-albo-pleno,Reider,variety,synonym,Brugmansia,suaveolens,flore-albo-pleno
8326225,2928734.0,2928747.0,Datura fastuosa flaviflora,O.E.Schulz ex O.C.Schmidt,variety,synonym,Datura,fastuosa,flaviflora
3798942,2928734.0,2928747.0,Datura cornucopia,Pitcher & Manda,species,synonym,Datura,cornucopia,
3798958,2928734.0,2928747.0,Datura chlorantha,Hook.,species,synonym,Datura,chlorantha,
3798473,2928734.0,2928747.0,Datura trapezia,Nees,species,synonym,Datura,trapezia,
11023154,2928734.0,2928747.0,Datura hummatu rubra,Bernh.,variety,synonym,Datura,hummatu,rubra
12315898,2928734.0,2928747.0,Datura carthaginensis,Voss,species,synonym,Datura,carthaginensis,
12286310,2928734.0,2928747.0,Datura metel viola,Pandeya & A.B.Bhatt,variety,synonym,Datura,metel,viola
7381749,2928734.0,2928747.0,Datura dubia,Rich.,species,heterotypic synonym,Datura,dubia,
7618101,2928734.0,2928747.0,Datura laevis,Schkuhr,species,proparte synonym,Datura,laevis,
2928746,2928734.0,2928747.0,Datura fastuosa,L.,species,synonym,Datura,fastuosa,
3798662,2928734.0,2928747.0,Datura nilhummatu,Dunal,species,synonym,Datura,nilhummatu,
3798838,2928734.0,2928747.0,Datura hummatu,Bernh.,species,synonym,Datura,hummatu,
8307879,2928734.0,2928747.0,Datura cornucopaea,Wilks,species,synonym,Datura,cornucopaea,
12308508,2928734.0,2928747.0,Datura chlorantha atroviolacea-plenissima,Barr & Sugden,subspecies,synonym,Datura,chlorantha,atroviolacea-plenissima
8450964,2928734.0,2928747.0,Datura dubia,Bianca,species,homotypic synonym,Datura,dubia,
7569897,2928734.0,2928747.0,Datura fastuosa glabra,Bernh.,variety,synonym,Datura,fastuosa,glabra
7931544,2928734.0,2928747.0,Datura alba africana,Mattei,variety,synonym,Datura,alba,africana
3798475,2928734.0,2928747.0,Datura timoriensis,Zipp. ex Span.,species,synonym,Datura,timoriensis,
12270402,2928734.0,2928747.0,Datura alba,Rumph.,species,homotypic synonym,Datura,alba,
8252926,2928734.0,2928747.0,Datura fastuosa rubra,Bernh.,variety,synonym,Datura,fastuosa,rubra
8504538,2928734.0,2928747.0,Datura timoriensis,Zipp.,species,homotypic synonym,Datura,timoriensis,
7691574,2928734.0,2928747.0,Datura fastuosa alba,Bernh.,variety,synonym,Datura,fastuosa,alba
3799041,2928734.0,2928747.0,Datura alba,Rumph. ex Nees,species,synonym,Datura,alba,
3798666,2928734.0,2928747.0,Datura nigra,Hassk.,species,synonym,Datura,nigra,
3798674,2928734.0,2928747.0,Datura muricata,Link,species,heterotypic synonym,Datura,muricata,
3798884,2928734.0,2928747.0,Datura fastuosa flaviflora,O.E.Schulz,variety,homotypic synonym,Datura,fastuosa,flaviflora
7429313,2928734.0,2928747.0,Datura fastuosa alba,C.B.Clarke,variety,synonym,Datura,fastuosa,alba
12272994,2928734.0,2928747.0,Datura metel obscura,Danert,variety,synonym,Datura,metel,obscura
8129223,2928734.0,2928747.0,Datura dubia,Bianca ex Tod.,species,heterotypic synonym,Datura,dubia,
12388976,2928734.0,2928747.0,Stramonium globosum,Bubani,species,proparte synonym,Stramonium,globosum,
3801927,2928734.0,2928747.0,Stramonium datura,Noronha,species,synonym,Stramonium,datura,
3798863,2928734.0,2928747.0,Datura fruticosa,Hornem.,species,synonym,Datura,fruticosa,
3798999,2928734.0,2928747.0,Datura bojeri,Delile,species,synonym,Datura,bojeri,
7429870,2928734.0,2928747.0,Datura aegyptiaca,Vis.,species,synonym,Datura,aegyptiaca,
3798670,2928734.0,2928747.0,Datura nanakii,Pandeya & A.B.Bhatt,species,synonym,Datura,nanakii,
3798971,2928734.0,2928747.0,Datura carthaginensis,E.Vilm.,species,synonym,Datura,carthaginensis,
7881186,2928734.0,2928747.0,Datura fastuosa parviflora,Nees,variety,synonym,Datura,fastuosa,parviflora
3801902,2928734.0,2928747.0,Stramonium metel,(L.) Moench,species,synonym,Stramonium,metel,
7736913,2928734.0,2928747.0,Datura waymanii,(Paxton) Steud.,species,synonym,Datura,waymanii,
3798702,2928734.0,2928747.0,Datura metel flaviflora,(O.E.Schulz) Moldenke,variety,synonym,Datura,metel,flaviflora
11062438,2928734.0,2928747.0,Brugmansia chlorantha,(Hook.) Melliss,species,synonym,Brugmansia,chlorantha,
12352089,2928734.0,2928747.0,Datura metel rubra,(Bernh.) Danert,variety,synonym,Datura,metel,rubra
6711754,2928734.0,2928747.0,Datura metel fastuosa,(L.) Saff.,variety,synonym,Datura,metel,fastuosa
3801923,2928734.0,2928747.0,Stramonium fastuosum,(L.) Moench,species,synonym,Stramonium,fastuosum,
10926435,2928734.0,2928747.0,Datura hummatu fastuosa,(L.) Bernh.,variety,synonym,Datura,hummatu,fastuosa
8078249,2928734.0,2928747.0,Datura metel muricata,(Link) Danert,variety,synonym,Datura,metel,muricata
10927546,2928734.0,2928747.0,Datura hummatu muricata,(Link) Bernh.,variety,synonym,Datura,hummatu,muricata
7872188,2928734.0,7627442.0,Datura arenicola,Gentry ex D.R.A.Watson,species,synonym,Datura,arenicola,
8517838,2928734.0,7627442.0,Datura arenicola,Gentry,species,homotypic synonym,Datura,arenicola,
8053287,2928734.0,7893055.0,Datura alba,F.Muell.,species,proparte synonym,Datura,alba,
2928740,2928734.0,7893055.0,Datura leichhardtii,Benth.,species,synonym,Datura,leichhardtii,
2928744,2928734.0,2928741.0,Datura metel quinquecuspida,Torr.,variety,synonym,Datura,metel,quinquecuspida
8575955,2928734.0,2928741.0,Datura lanosa,Barclay,species,homotypic synonym,Datura,lanosa,
3798775,2928734.0,2928741.0,Datura lanosa,Barclay ex Bye,species,synonym,Datura,lanosa,
7977919,2928734.0,2928741.0,Datura metel quinquecuspidata,Torr.,variety,synonym,Datura,metel,quinquecuspidata
2928743,2928734.0,2928741.0,Datura innoxia quinquecuspida,(Torr.) A.S.Barclay,subspecies,synonym,Datura,innoxia,quinquecuspida
8031362,2928734.0,2928741.0,Datura innoxia quinquecuspidata,(Torr.) A.S.Barclay,subspecies,synonym,Datura,innoxia,quinquecuspidata
4274719,2928734.0,2928741.0,Datura innoxia quinquecuspidata,(Torr.) A.S.Barclay,variety,synonym,Datura,innoxia,quinquecuspidata
3798688,2928734.0,2928751.0,Datura microcarpa,Godr.,species,synonym,Datura,microcarpa,
8176289,2928734.0,2928751.0,Datura muricata,Godr.,species,heterotypic synonym,Datura,muricata,
3798437,2928734.0,2928751.0,Datura wallichii,Dunal,species,synonym,Datura,wallichii,
3798650,2928734.0,2928751.0,Datura praecox,Godr.,species,synonym,Datura,praecox,
7642517,2928734.0,2928751.0,Datura laevis,L.fil.,species,synonym,Datura,laevis,
3798880,2928734.0,2928751.0,Datura ferocissima,Cabanès & P.Fourn.,species,synonym,Datura,ferocissima,
3798976,2928734.0,2928751.0,Datura capensis,Bernh.,species,synonym,Datura,capensis,
3801898,2928734.0,2928751.0,Stramonium spinosum,Lam.,species,synonym,Stramonium,spinosum,
7299431,2928734.0,2928751.0,Datura stramonium stramonium,,form,synonym,Datura,stramonium,stramonium
7633713,2928734.0,2928751.0,Stramonium vulgare,Moench,species,synonym,Stramonium,vulgare,
3798659,2928734.0,2928751.0,Datura parviflora,Salisb.,species,synonym,Datura,parviflora,
3801918,2928734.0,2928751.0,Stramonium foetidum,Scop.,species,synonym,Stramonium,foetidum,
4926841,2928734.0,2928751.0,Datura tatula tatula,,variety,synonym,Datura,tatula,tatula
3799004,2928734.0,2928751.0,Datura bertolonii,Parl. ex Guss.,species,synonym,Datura,bertolonii,
8444081,2928734.0,2928751.0,Datura loricata,Sieber,species,homotypic synonym,Datura,loricata,
11037161,2928734.0,2928751.0,Datura stramonium canescens,Wall.,variety,synonym,Datura,stramonium,canescens
9648894,2928734.0,2928751.0,Stramonium laeve,Moench,species,synonym,Stramonium,laeve,
3798832,2928734.0,2928751.0,Datura hybrida,Ten.,species,synonym,Datura,hybrida,
7835285,2928734.0,2928751.0,Datura stramonium gordonii,Danert,variety,synonym,Datura,stramonium,gordonii
2928739,2928734.0,2928751.0,Datura ferox,Nees,species,heterotypic synonym,Datura,ferox,
3798755,2928734.0,2928751.0,Datura loricata,Sieber ex Bernh.,species,synonym,Datura,loricata,
3801883,2928734.0,2928751.0,Stramonium vulgatum,Gaertn.,species,synonym,Stramonium,vulgatum,
8436302,2928734.0,2928751.0,Datura laevis,Schkuhr,species,proparte synonym,Datura,laevis,
