taxonID,parent,synonymOf,name,authorship,taxonRank,status
10882177,,,Solanum tweedieanum,Hook.,species,accepted
2931810,,,Solanum fiebrigii,Bitter,species,accepted
2932111,,,Solanum riojense,Bitter,species,accepted
2932296,,,Solanum paposanum,Phil.,species,accepted
2932284,,,Solanum versicolor,A.R.Bean,species,accepted
3801208,,,Solanum scotionectarium,Bitter,species,doubtful
3798272,,,Solanum chrysasteroides,Werderm.,species,accepted
2929046,,,Solanum francisii,A.R.Bean,species,accepted
2932583,,,Solanum oligacanthum,F.Muell.,species,accepted
3802794,,,Solanum reddickii,Bukasov,species,doubtful
10715204,,,Solanum impressivenium,Pittier,species,doubtful
2932399,,,Solanum coalitum,S.Knapp,species,accepted
7979722,,,Nycterium cardaminefolium,Vent.,species,doubtful
2930031,,,Solanum douglasii,Dunal,species,accepted
2930734,,,Solanum lachnophyllum,Symon,species,accepted
11818733,,,Solanum kachinense,X.Aubriot & S.Knapp,species,accepted
7299966,,,Solanum sanctae,,species,accepted
9382234,,,Solanum piceum,A.R.Bean,species,accepted
2931039,,,Solanum sycophanta,Dunal,species,accepted
2929389,,,Solanum pinnatum,Cav.,species,accepted
2931794,,,Solanum hugonis,Heine,species,accepted
10670798,,,Solanum rancagunium,Phil.,species,doubtful
8003968,,,Solanum hyemale,Biroli ex Colla,species,doubtful
2929505,,,Solanum villosum,Mill.,species,accepted
2932075,,,Solanum paranense,Dusén,species,accepted
7300143,,,Solanum lignicaule,Vargas,species,accepted
2931880,,,Solanum coquimbense,J.R.Benn.,species,accepted
8589632,,,Lycopersicum humboldtii,Dunal,species,accepted
9430064,,,Solanum oomsis,A.R.Bean,species,accepted
2929009,,,Solanum lanceifolium,Jacq.,species,accepted
2930711,,,Solanum acetosaefolium,Lam.,species,doubtful
6402701,,,Solanum garcia-barrigae,Ochoa,species,accepted
2930397,,,Solanum pennellii,Correll,species,accepted
2929315,,,Solanum humboldtianum,Granados-Tochoy & S.Knapp,species,accepted
2930524,,,Solanum adenophorum,F.Muell.,species,accepted
9248500,,,Solanum cowiei,Martine,species,accepted
7654117,,,Solanum shannoni,Coulter,species,doubtful
7994218,,,Solanum bifarium,M.Nee,species,doubtful
2929764,,,Solanum pubescens,Willd.,species,accepted
2932613,,,Solanum hoplopetalum,Bitter & Summerh.,species,accepted
2929763,,,Solanum bumeliifolium,Dunal,species,accepted
2931990,,,Solanum laurifrons,Bitter,species,accepted
3799231,,,Solanum okadae,Hawkes & Hjert.,species,accepted
7598628,,,Solanum demarense,Dunal,species,doubtful
2931680,,,Solanum centrale,J.M.Black,species,accepted
2930380,,,Solanum discolor,R.Br.,species,accepted
10886090,,,Solanum banks,Vand.,species,doubtful
2932500,,,Solanum elvasioides,S.Knapp,species,accepted
2931686,,,Solanum mite,Ruiz & Pav.,species,accepted
3800372,,,Solanum multiangulatum,Vell.,species,doubtful
2931104,,,Solanum pseudocapsicum,L.,species,accepted
3799764,,,Solanum greviifolium,Dunal,species,doubtful
2929323,,,Solanum fortunense,Bohs,species,accepted
2932278,,,Solanum gonocladum,Dunal,species,accepted
2932846,,,Solanum tenuiflagellatum,Bitter ex S.Knapp,species,accepted
8872021,,,Solanum clarkei,Symon,species,accepted
2929354,,,Solanum polyacanthon,Lam.,species,accepted
2932627,,,Solanum lasiocladum,S.Knapp,species,accepted
2932859,,,Solanum panduraeforme,Dunal,species,doubtful
3800895,,,Solanum mildbraedii,Dammer,species,doubtful
2932924,,,Lycopersicon cheesmanii,L.Riley,species,doubtful
2931638,,,Solanum roblense,Bitter,species,accepted
2930406,,,Solanum leucocarpon,Dunal,species,accepted
3800275,,,Solanum berteroi,Steud.,species,doubtful
8186061,,,Solanum hystrix,Dunal,species,doubtful
3802792,,,Solanum aethiopoides,Cav. ex Roem. & Schult.,species,doubtful
9289509,,,Solanum reclusum,A.R.Bean,species,accepted
2929015,,,Solanum maternum,Bohs,species,accepted
3798767,,,Solanum tergosericeum,Ochoa,species,accepted
3800885,,,Solanum aurantium,Larrañaga,species,doubtful
2929936,,,Solanum lythrocarpum,A.R.Bean,species,accepted
2930907,,,Solanum peekelii,Bitter,species,accepted
2931808,,,Solanum trichopetiolatum,D' Arcy & Rakot.,species,accepted
2929778,,,Solanum velutinum,Dunal,species,accepted
11189226,,,Solanum delpierrei,DeWild.,species,accepted
2931600,,,Solanum cunninghamii,Benth.,species,accepted
7979072,,,Solanum coagulans,Jacq.,species,doubtful
2932844,,,Solanum davisense,Whalen,species,accepted
2930942,,,Solanum humile,Lam.,species,accepted
8297937,,,Solanum pisinnum,A.R.Bean,species,accepted
7299371,,,Solanum insulae,,species,accepted
2932572,,,Solanum clarkiae,Symon,species,accepted
7917407,,,Solanum heterodoxum,"Dunal ex DC., 1813",species,doubtful
2931700,,,Solanum arcanum,Peralta,species,accepted
8384236,,,Solanum aculeatissimum,Moench,species,doubtful
3800218,,,Solanum spinatum,Noronha,species,doubtful
2929598,,,Solanum infuscatum,Symon,species,accepted
2932141,,,Solanum sitiens,I.M.Johnst.,species,accepted
2930055,,,Solanum evolvulifolium,Greenm.,species,accepted
2929169,,,Solanum anisophyllum,Van Heurck & Müll.Arg.,species,accepted
2931084,,,Solanum jamesii,Torr.,species,accepted
2930057,,,Solanum tunariense,Kuntze,species,accepted
8279297,,,Solanum hamatum,Moritz,species,doubtful
2929823,,,Solanum velutissimum,Rusby,species,accepted
3800513,,,Solanum snoussii,A.Chev.,species,accepted
8109754,,,Solanum parvicorollatum,Lekhnovich,species,accepted
8101645,,,Solanum floribundum,Rojas Acosta,species,doubtful
7536777,,,Solanum valerioanum,C.V.Morton & Standl.,species,accepted
2931425,,,Solanum gratum,Bitter,species,accepted
3803413,,,Solanum cyanocarphium,Blume,species,accepted
8187522,,,Solanum lumholtzianum,B.L.Rob.,species,accepted
2930282,,,Solanum hapalum,A.R.Bean,species,accepted
6403105,,,Solanum quitoense,Lam.,species,accepted
2931910,,,Solanum megalonyx,Sendtn.,species,accepted
2932713,,,Solanum clandestinum,Bohs,species,accepted
6403054,,,Solanum ajanhuiri,Juz. & Bukasov,species,accepted
3799983,,,Solanum neocardenasii,Hawkes & Hjert.,species,accepted
2930364,,,Solanum lycopersicoides,Dunal,species,accepted
7505485,,,Solanum tuberiferumum,Dunal,species,doubtful
2929485,,,Solanum viridifolium,Dunal,species,accepted
8164979,,,Solanum alatum,Moench,species,accepted
3803097,,,Solanum aciculare,Sw.,species,doubtful
7755888,,,Solanum quillonanum,Ochoa,species,doubtful
2929362,,,Solanum capsicoides,All.,species,accepted
2931769,,,Solanum barbeyanum,Huber,species,accepted
2931517,,,Solanum filiforme,Ruiz & Pav.,species,accepted
2932453,,,Solanum schumannianum,Dammer,species,accepted
2931263,,,Solanum cernuum,Vell.,species,accepted
2932729,,,Solanum chiquidenum,Ochoa,species,accepted
2929153,,,Solanum grandiflorum,Ruiz & Pav.,species,accepted
2929531,,,Solanum stenopterum,A.R.Bean,species,accepted
3802665,,,Solanum ludovicianum,Raf.,species,doubtful
2931657,,,Solanum wittei,Robyns,species,accepted
7995804,,,Lycopersicon procumbens,Mill.,species,doubtful
3799582,,,Solanum strigosum,Vand.,species,doubtful
2929370,,,Solanum glaucophyllum,Desf.,species,accepted
10887796,,,Solanum ratale,D.H.R.Mc Clell.,species,accepted
2930464,,,Solanum yanamonense,S.Knapp,species,accepted
8273936,,,Solanum magnificum,Bitter,species,doubtful
7682013,,,Solanum dendroicum,O.E.Schulz & Ekman ex O.C.Schmidt,species,doubtful
3800760,,,Solanum formosanum,Glaz.,species,doubtful
7909089,,,Solanum incanum,Forssk.,species,doubtful
3800917,,,Solanum serratum,Dunal,species,doubtful
2930338,,,Solanum levigatum,Dunal,species,accepted
2932301,,,Solanum contumazaense,Ochoa,species,accepted
3798984,,,Solanum cardiospermum,Noronha,species,doubtful
8190352,,,Solanum sulphureum,A.R.Bean,species,accepted
2931386,,,Solanum melissarum,Bohs,species,accepted
2931441,,,Solanum ursinum,Rusby,species,accepted
7774511,,,Solanum campylandrum,Bitter,species,doubtful
2931512,,,Solanum melanospermum,F.Muell.,species,accepted
2929028,,,Solanum volubile,Sw.,species,accepted
8384763,,,Solanum diversifolium,Schltdl.,species,accepted
2931212,,,Solanum aloysiifolium,Dunal,species,accepted
2930695,,,Solanum savanillense,Bitter,species,accepted
2932538,,,Solanum salamancae,Hunz. & Barboza,species,accepted
2931677,,,Solanum magnifolium,F.Muell.,species,accepted
8566823,,,Lycopersicum atacamense,"Phil., 1860",species,doubtful
2931025,,,Solanum lacerdae,Dusén,species,accepted
2931469,,,Solanum mauritianum,Scop.,species,accepted
2932397,,,Solanum capsiciforme,(Domin) Baylis,species,accepted
2929607,,,Solanum corymbiflorum,(Sendtn.) Bohs,species,accepted
2931820,,,Solanum endopogon,(Bitter) Bohs,species,accepted
2932264,,,Solanum chmielewskii,"(C.M.Rick, Kesicki, Fobes & M.Holle) D.M.Spooner, G.J.Anderson & R.K.Jansen",species,accepted
2932172,,,Solanum premnifolium,(Miers) Bohs,species,accepted
9365336,,,Solanum chillagoense,(Domin) A.R.Bean,species,accepted
2930841,,,Solanum pelagicum,Bohs,species,accepted
9347051,,,Solanum novomexicanum,(Bartlett) S.R.Stern,species,accepted
9584284,,,Solanum setigeroides,(Whalen) S.R.Stern,species,accepted
9516790,,,Solanum sinclairii,Hort,species,doubtful
2932138,,,Solanum hougasii,Correll,species,accepted
3802625,,,Solanum albicans,(Ochoa) Ochoa,species,accepted
2931059,,,Solanum rojasianum,(Standl. & Steyerm.) Bohs,species,accepted
2932293,,,Solanum calidum,Bohs,species,accepted
2929192,,,Solanum michoacanum,(Bitter) Rydb.,species,accepted
2930271,,,Solanum corneliomulleri,J.F.Macbr.,species,accepted
2932446,,,Solanum iopetalum,(Bitter) Hawkes,species,accepted
2929989,,,Solanum cheesmaniae,(L.Riley) Fosberg,species,accepted
3803332,,2928997,Solanum pulchrilobum longepetiolatum,Parodi,variety,synonym
2932060,,,Solanum hutchisonii,(J.F.Macbr.) Bohs,species,accepted
2929425,,,Solanum ehrenbergii,(Bitter) Rydb.,species,accepted
2931303,,,Solanum allophyllum,(Miers) Standl.,species,accepted
2931815,,,Solanum unilobum,(Rusby) Bohs,species,accepted
12388954,,2928997,Solanum nigrum dillenii,(Schult.) A.Gray,variety,proparte synonym
2931829,,,Solanum proteanthum,Bohs,species,accepted
2931761,,,Solanum chilense,(Dunal) Reiche,species,accepted
2931832,,,Solanum montigenum,(C.V.Morton) Cabrera,species,accepted
3799687,,2928997,Solanum nigrum nigrescens,(M.Martens & Galeotti) Kuntze,variety,synonym
2931016,,,Solanum albescens,(Britton) Hunz.,species,accepted
2930348,,,Solanum plicatile,(S.Moore) Symon,species,accepted
6711714,,3800049,Nicotiana fragrans fatuhivensis,(F.Br.) Goodsp.,variety,synonym
2932487,,,Solanum tenuisetosum,(Bitter) Bohs,species,accepted
2932697,,,Solanum microdontum,Bitter,species,accepted
2930041,,,Solanum sibundoyense,(Bohs) Bohs,species,accepted
9559199,,,Solanum knoblochii,(Whalen) S.R.Stern,species,accepted
10885897,,,Solanum caumii,(F.Br.) D.H.R.Mc Clell.,species,accepted
3799175,,,Solanum candolleanum,Berthault,species,accepted
2929898,,2928997,Solanum edinense salamanii,(Hawkes) Hawkes,subspecies,synonym
2931639,,,Solanum pinetorum,(L.B.Sm. & Downs) Bohs,species,accepted
2930795,,,Solanum tobagense,(Sandwith) Bohs,species,accepted
2930521,,,Solanum ovum-fringillae,(Dunal) Bohs,species,accepted
2932614,,,Solanum fulgens,(J.F.Macbr.) K.E.Roe,species,accepted
2929667,,,Solanum microphyllum,(Lam.) Dunal,species,accepted
2932349,,,Solanum sciadostylis,(Sendtn.) Bohs,species,accepted
2931646,,,Solanum abutiloides,(Griseb.) Bitter & Lillo,species,accepted
2931472,,,Solanum luridifuscescens,Bitter,species,accepted
2929359,,,Solanum hirtellum,(Spreng.) Hassl.,species,accepted
2930890,,,Solanum diploconos,(Mart.) Bohs,species,accepted
2931214,,,Solanum polytrichostylum,Bitter,species,accepted
7942466,,2928997,Solanum amethystinum,(Kuntze) Heiser,species,heterotypic synonym
9478958,,,Solanum splendens,(Dunal) Bohs,species,accepted
3798811,,2928760,Nicotiana viridiflora,Lehm.,species,synonym
3800271,,2928760,Nicotiana cerinthoides,Hornem.,species,heterotypic synonym
3799435,,2928760,Nicotiana pallida,Salisb.,species,synonym
7299137,,2932910,Franciscea,Pohl,genus,synonym
8246140,,2932910,Martia,Lacerda ex J.A.Schmidt,genus,synonym
2932927,,2932910,Brunsfelsia,L.,genus,synonym
7559944,,2932910,Brunfelsiopsis,(Urb.) Post & Kuntze,genus,synonym
7299823,,2928883,Methysticodendron,R.E.Schult.,genus,synonym
3234402,,2928883,Elisia,Milano,genus,synonym
7299585,,2928883,Pseudodatura,Zijp,genus,synonym
7300118,,2928802,Hebecladus,Miers,genus,synonym
7299678,,2928802,Ulticona,Raf.,genus,synonym
7299870,,2928802,Kokabus,Raf.,genus,synonym
7299865,,2928802,Kukolis,Raf.,genus,synonym
8928880,,,Jaltomata athahuallpae,S.Leiva & Mione,species,accepted
2932918,,,Brunfelsia lactea,Krug & Urb.,species,accepted
2932917,,,Brunfelsia grandiflora,D.Don,species,accepted
3799894,,,Brunfelsia lockharti,Heynh.,species,doubtful
3800023,,,Brunfelsia gracilis,Regel,species,doubtful
3801462,,,Jaltomata salpoensis,S.Leiva & Mione,species,accepted
8404165,,,Jaltomata bohsiana,Mione & D.M.Spooner,species,accepted
3799829,,,Brunfelsia membranacea,Urb.,species,accepted
3800051,,7299540,Nicotiana fastigiata,Lehm. ex Nees,species,synonym
7390505,,7299540,Nicotiana neesii,Lehm.,species,synonym
3799205,,7299540,Nicotiana rotundifolia aridicola,N.T.Burb.,subspecies,synonym
12292085,,7299540,Nicotiana fastigiata,Lehm.,species,homotypic synonym
3799532,,7299540,Nicotiana neesii,Lehm. ex Nees,species,synonym
3799854,,,Brunfelsia magnifica,Gentil,species,doubtful
2932911,,,Brunfelsia nitida,Benth.,species,accepted
5581019,,,Brugmansia versicolor,Lagerh.,species,accepted
3801726,,,Jaltomata aypatensis,"S.Leiva, Mione & Quip.",species,accepted
3799866,,,Brunfelsia macroloba,Urb.,species,accepted
3799703,,,Brunfelsia rupestris,Plowman,species,accepted
3801467,,,Jaltomata sagastegui,Mione,species,accepted
3799371,,2928765,Nicotiana petuniiflora,Greene,species,synonym
3798932,,2928765,Nicotiana torreyana,A.Nelson & J.F.Macbr.,species,synonym
7940301,,,Jaltomata angasmarcae,S.Leiva & Mione,species,accepted
7299642,,,Brunfelsia obovata,Benth.,species,accepted
3799888,,,Brunfelsia longiflora,Regel,species,doubtful
3801715,,,Jaltomata bernardelloana,S.Leiva & Mione,species,accepted
3799937,,,Brunfelsia imatacana,Plowman,species,accepted
3799674,,,Brunfelsia sinuata,A.Rich.,species,accepted
3800185,,,Brunfelsia boliviana,Plowman,species,accepted
3803058,,,Hebecladus hirtellus,Miers,species,doubtful
3801651,,,Jaltomata contumacensis,S.Leiva & Mione,species,accepted
9266166,,,Jaltomata estilopilosa,S.Leiva & Mione,species,accepted
7426256,,,Jaltomata pilosissima,S.Leiva,species,accepted
8426078,,,Jaltomata grandibaccata,S.Leiva & Mione,species,accepted
7951525,,,Brunfelsia bahiensis,Benth.,species,accepted
3799966,,,Brunfelsia montana,Loudon,species,doubtful
9334448,,,Jaltomata aijana,Mione & S.Leiva,species,accepted
3799813,,,Brunfelsia mutabilis,Poit.,species,accepted
3800082,,,Brunfelsia clandestina,Plowman,species,accepted
3800194,,,Brunfelsia bahiensis,"A.DC., 1846",species,doubtful
8385653,,,Jaltomata neei,Mione & S.Leiva,species,accepted
3801539,,,Jaltomata lojae,Mione,species,accepted
3801458,,,Jaltomata sanchez-vegae,S.Leiva & Mione,species,accepted
3799873,,,Brunfelsia macrocarpa,Plowman,species,accepted
9701617,,,Jaltomata aricapampae,S.Leiva & Mione,species,accepted
3800149,,,Brunfelsia burchellii,Plowman,species,accepted
3800001,,,Brunfelsia grisebachii,Amshoff,species,accepted
3801503,,,Jaltomata paneroi,Mione & S.Leiva,species,accepted
3800222,,,Brunfelsia amazonica,C.V.Morton,species,accepted
3801687,,,Jaltomata cajacayensis,S.Leiva & Mione,species,accepted
7597903,,,Jaltomata huancabambae,S.Leiva & Mione,species,accepted
7457027,,,Jaltomata parviflora,S.Leiva & Mione,species,accepted
3801556,,,Jaltomata leivae,Mione,species,accepted
8207326,,,Jaltomata propinquus,Mione & M.Nee,species,doubtful
3801632,,,Jaltomata dendroidea,S.Leiva & Mione,species,accepted
3799820,,,Brunfelsia mire,Monach.,species,accepted
11181626,,,Jaltomata andagarae,S.Leiva & Mione,species,accepted
7618428,,,Jaltomata calliantha,S.Leiva & Mione,species,accepted
9321601,,,Brunfelsia cabiesesiana,J.G.Graham,species,accepted
3799697,,,Brunfelsia schomburgkiana,Klotzsch,species,doubtful
3800064,,,Brunfelsia cuneifolia,J.A.Schmidt,species,accepted
3801525,,,Jaltomata nigricolor,S.Leiva & Mione,species,accepted
9099468,,,Brugmansia candida,Pers.,species,accepted
3801767,,,Jaltomata alviteziana,S.Leiva,species,accepted
3799760,,,Brunfelsia picardae,Krug & Urb.,species,accepted
3800200,,,Brunfelsia australis,Benth.,species,accepted
3800088,,,Brunfelsia chocoensis,Plowman,species,accepted
3801559,,,Jaltomata lanata,S.Leiva & Mione,species,accepted
3799755,,,Brunfelsia pilosa,Plowman,species,accepted
7833301,,,Brunfelsia plowmaniana,Filipowicz & M.Nee,species,accepted
3801367,,,Jaltomata yacheri,S.Leiva & Mione,species,accepted
3800103,,,Brunfelsia cestroides,A.Rich.,species,accepted
3801528,,,Jaltomata mionei,S.Leiva & Quip.,species,accepted
3796879,,,Franciscea gracilis,W.Baxter,species,doubtful
3801372,,,Jaltomata whalenii,"S.Knapp, Mione & Sagást.",species,accepted
3800073,,,Brunfelsia clarensis,Britton & P.Wilson,species,accepted
3799845,,,Brunfelsia maliformis,Urb.,species,accepted
7962786,,,Brunfelsia linearis,"Ekman, 1925",species,doubtful
5581052,,,Brugmansia knightii,"hort. ex Dunal, 1852",species,accepted
3801762,,,Jaltomata andersonii,Mione,species,accepted
3799663,,,Brunfelsia splendida,Urb.,species,accepted
3799995,,,Brunfelsia guianensis,Benth.,species,accepted
3801636,,,Jaltomata darcyana,Mione,species,accepted
2932916,,,Brunfelsia densifolia,Krug & Urb.,species,accepted
7423580,,,Brunfelsia testevini,Benoist,species,doubtful
3800231,,,Brunfelsia acunae,Hadac,species,accepted
3799816,,,Brunfelsia multiflora,Regel,species,doubtful
7542548,,,Jaltomata truxillana,S.Leiva & Mione,species,accepted
3801680,,,Jaltomata cajamarca,Mione,species,accepted
8829513,,,Jaltomata glomeruliflora,S.Leiva & Mione,species,accepted
3801640,,,Jaltomata cuyasensis,"S.Leiva, Quip. & N.W.Sawyer",species,accepted
8082010,,,Jaltomata pauciseminata,S.Leiva & Mione,species,accepted
2932912,,,Brunfelsia chiricaspi,Plowman,species,accepted
3799688,,,Brunfelsia shaferi,Britton & P.Wilson,species,accepted
2932920,,,Brunfelsia undulata,Sw.,species,accepted
7754113,,,Jaltomata atiquipa,Mione & S.Leiva,species,accepted
3799751,,,Brunfelsia plicata,Urb.,species,accepted
7511754,,,Jaltomata quipuscoae,Mione & S.Leiva,species,accepted
8659470,,,Franciscea calycina,"Hook., 1851",species,doubtful
3799668,,,Brunfelsia spinosa,Jacq.,species,doubtful
3801548,,,Jaltomata lezamae,S.Leiva & Mione,species,accepted
3799837,,,Brunfelsia martiana,Plowman,species,accepted
2932919,,,Brunfelsia americana,L.,species,accepted
5580820,,,Elisia laciniata,Milano,species,doubtful
3801512,,,Jaltomata oppositifolia,S.Leiva & Mione,species,accepted
3801383,,,Jaltomata werffii,D' Arcy,species,accepted
3801531,,,Jaltomata lomana,Mione & S.Leiva,species,accepted
7991860,,,Jaltomata spooneri,Mione & S.Leiva,species,accepted
3796897,,,Franciscea elegans,Regel,species,doubtful
3801358,,,Jaltomata yungayensis,Mione & S.Leiva,species,accepted
7642727,,,Jaltomata chotanae,S.Leiva & Mione,species,accepted
3801565,,,Jaltomata hunzikeri,Mione,species,accepted
3799741,,,Brunfelsia pluriflora,Urb.,species,accepted
3799683,,,Brunfelsia sieberi,Regel,species,doubtful
9323916,,,Jaltomata anteropilosa,S.Leiva & Mione,species,accepted
2932915,,,Brunfelsia portoricensis,Krug & Urb.,species,accepted
3799731,,,Brunfelsia purpurea,Griseb.,species,accepted
3800052,,,Brunfelsia dwyeri,D' Arcy,species,accepted
8300348,,,Jaltomata incahuasina,Mione & S.Leiva,species,accepted
5581099,,,Brugmansia aurea,Lagerh.,species,accepted
3799901,,,Brunfelsia linearis,Ekman ex Urb.,species,accepted
3800043,,,Brunfelsia falcata,Regel,species,doubtful
7819678,,,Jaltomata grandiflora,"(B.L.Rob. & Greenm.) D' Arcy, Mione & T.Davis",species,accepted
7446498,,,Jaltomata pallascana,(Bitter) Mione,species,accepted
3799047,,7299540,Nicotiana suaveolens rotundifolia,(Lindl.) Comes,variety,synonym
2928805,,,Jaltomata procumbens,(Cav.) J.L.Gentry,species,accepted
3799926,,,Brunfelsia jamaicensis,(Benth.) Griseb.,species,accepted
5581017,,,Brugmansia vulcanicola,(A.S.Barclay) R.E.Schult.,species,accepted
3801419,,,Jaltomata vestita,(Miers) Castillo & R.E.Schult.,species,accepted
5341760,,,Brugmansia sanguinea,(Ruiz & Pav.) D.Don,species,accepted
5581032,,,Brugmansia rubella,(Soff.) Moldenke,species,accepted
3801572,,,Jaltomata herrerae,(C.V.Morton) Mione,species,accepted
3801490,,,Jaltomata propinqua,(Miers) Mione & M.Nee,species,accepted
3801620,,,Jaltomata dentata,(Ruiz & Pav.) Benitez,species,accepted
3801654,,,Jaltomata contorta,(Ruiz & Pav.) Mione,species,accepted
3800178,,,Brunfelsia bonodora,(Vell.) J.F.Macbr.,species,accepted
3801705,,,Jaltomata bicolor,(Ruiz & Pav.) Mione,species,accepted
7960336,,,Hebecladus bicolor,"Ruiz & Pav., 1845",species,doubtful
7614688,,,Jaltomata bicolor,"Ruiz & Pav., 1993",species,doubtful
7509313,,,Brugmansia insignis,(Barb.Rodr.) Lockwood ex R.E.Schult.,species,accepted
5341758,,,Brugmansia suaveolens,(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl,species,accepted
3801697,,,Jaltomata biflora,(Ruiz & Pav.) Benitez,species,accepted
3801661,,,Jaltomata confinis,(C.V.Morton) J.L.Gentry,species,accepted
3801435,,,Jaltomata umbellata,(Ruiz & Pav.) Mione & M.Nee,species,accepted
3801444,,,Jaltomata sinuosa,(Miers) Mione,species,accepted
3801605,,,Jaltomata diversa,(J.F.Macbr) Mione,species,accepted
7299661,,,Brunfelsia hydrangeiformis,(Pohl) Benth.,species,accepted
3801670,,,Jaltomata chihuahuensis,(Bitter) Mione & R.Bye,species,accepted
6402571,,,Brunfelsia pauciflora,(Cham. & Schltdl.) Benth.,species,accepted
2928803,,,Jaltomata antillana,(Krug & Urb.) D' Arcy,species,accepted
3801747,,,Jaltomata aspera,(Ruiz & Pav.) Mione,species,accepted
3801478,,,Jaltomata repandidentata,(Dunal) Hunz.,species,accepted
7299702,,,Brunfelsia brasiliensis,(Spreng.) L.B.Sm. & Downs,species,accepted
3801410,,,Jaltomata viridiflora,(Kunth) M.Nee & Mione,species,accepted
3801739,,,Jaltomata auriculata,(Miers) Mione,species,accepted
9165006,,,Jaltomata sanctae-martae,(Bitter) Benítez,species,accepted
3799916,,,Brunfelsia latifolia,(Pohl) Benth.,species,accepted
3801428,,,Jaltomata ventricosa,(Baker) Mione,species,accepted
3801517,,,Jaltomata nitida,(Bitter) Mione,species,accepted
5341759,,,Brugmansia arborea,(L.) Steud.,species,accepted
3801391,,,Jaltomata weberbaueri,(Dammer) Mione,species,accepted
2932913,,,Brunfelsia uniflora,(Pohl) D.Don,species,accepted
10480150,,9841086,,,species,synonym
7360120,,2928907,Herschellia,T.E.Bowdich ex Rchb.,genus,synonym
3803438,,2928907,Pentaphiltrum,Rchb.,genus,synonym
9634669,,2928907,Herschelia,T.E.Bowdich,genus,synonym
7299874,,2928907,Boberella,E.H.L.Krause,genus,synonym
3797321,,2928907,Epetorhiza,Steud.,genus,synonym
7299183,,2928907,Alicabon,Raf.,genus,synonym
4937388,,2928907,Pentaphitrum,H.G.L.Reichenbach,genus,synonym
2928900,,2928907,Margaranthus,Schltdl.,genus,synonym
5341818,,,Physalis longifolia,Nutt.,species,accepted
8091677,,,Physalis angulata,"Ruiz & Pav., 1799",species,doubtful
5581328,,,Physalis hintonii,Waterf.,species,accepted
7299928,,,Physalis hirsuta,M.Martens & Galeotti,species,accepted
5580964,,,Physalis volubilis,Waterf.,species,accepted
8969026,,,Physalis philadelphica,Lam.,species,accepted
5581268,,,Physalis mcvaughii,Waterf.,species,accepted
9286026,,,Physalis breviloba,"O.Vargas, M.Martínez & Dávila",species,accepted
5581455,,,Physalis campechiana,L.,species,accepted
5581209,,,Physalis parvianthera,Waterf.,species,accepted
5341792,,,Physalis angulata,L.,species,accepted
5581368,,,Physalis glabra,Benth.,species,accepted
5581065,,,Physalis sepium,Rojas Acosta,species,doubtful
5580989,,,Physalis vestita,Waterf.,species,accepted
5341784,,,Physalis peruviana,L.,species,accepted
5581290,,,Physalis leptophylla,B.L.Rob. & Greenm.,species,accepted
5341771,,,Physalis angustifolia,Nutt.,species,accepted
5341808,,,Physalis missouriensis,Mack. & Bush,species,accepted
5581197,,,Physalis pennellii,Waterf.,species,accepted
5581114,,,Physalis quillabambensis,D.Medina,species,accepted
5581229,,,Physalis neomexicana,Rydb.,species,accepted
7873790,,,Metternichia princeps,J.C.Mikan,species,accepted
7394766,,,Physalis macvaughii,Waterf.,species,accepted
7299958,,,Physalis glutinosa,Schltdl.,species,accepted
5341819,,,Physalis pubescens,L.,species,accepted
5581159,,,Physalis philippensis,Fernald,species,accepted
5341814,,,Physalis arenicola,Kearney,species,accepted
5581271,,,Physalis maurelloides,Schltdl.,species,doubtful
5581237,,,Physalis mucronata,Willd.,species,doubtful
5581278,,,Physalis longiloba,"O.Vargas, M.Martínez & Dávila",species,accepted
5581251,,,Physalis minimaculata,Waterf.,species,accepted
7299747,,,Physalis lathyroides,,species,accepted
5341783,,,Physalis heterophylla,Nees,species,accepted
5581153,,,Physalis porrecta,Waterf.,species,accepted
7299731,,,Physalis suberifera,Dunal,species,doubtful
5341786,,,Physalis virginiana,Mill.,species,accepted
5581298,,,Physalis latecorollata,Waterf.,species,accepted
5581299,,,Physalis lassa,Standl. & Steyerm.,species,accepted
5581446,,,Physalis carnosa,Standl. & Steyerm.,species,accepted
5581354,,,Physalis hastatula,Waterf.,species,accepted
5581385,,,Physalis filipendula,Brandegee,species,accepted
10865701,,,Physalis macrosperma,"Pyne, E.L.Bridges & Orzell",species,accepted
7506640,,,Physalis pubescens,Porter & J.M.Coult.,species,doubtful
5341766,,,Physalis viscosa,L.,species,accepted
5581204,,,Physalis parviflora,Zuccagni,species,doubtful
5581076,,,Physalis sancti-josephi,Dunal,species,accepted
5341775,,,Physalis lagascae,Roem. & Schult.,species,accepted
3800840,,,Metternichia principis,J.C.Mikan,species,accepted
7730386,,,Physalis rydbergii,Fernald,species,accepted
5581479,,,Physalis angustiphysa,Waterf.,species,accepted
8216766,,,Margaranthus solanaceous,Schltdl.,species,doubtful
5581359,,,Physalis greenmanii,Waterf.,species,accepted
5581480,,,Physalis angustior,Waterf.,species,accepted
5581318,,,Physalis hunzikeriana,M.Martínez,species,accepted
5581490,,,Physalis ampla,Waterf.,species,accepted
5341817,,,Physalis mollis,Nutt.,species,accepted
