uuid,code,name,country,altCodes
f4e36438-679d-4adc-9de4-e4c793355b4e,CICIMAR,Centro Interdisciplinario de Ciencias Marinas,MX,[]
f4f22ff0-c7d5-4816-acf3-0bcc05e2f389,CBMAI,Brazilian Collection of Microorganisms from the Environment and Industry (Colecao Brasileira de Microrganismos de Ambiente e Industria),BR,[]
f660b4e8-5741-44d8-aecd-2595fb4fde0b,INVAM,International Culture Collection of (Vesicular) Arbuscular Mycorrhizal Fungi,US,[]
ff9860bb-f985-4ea4-91a7-5ae2ac0661d3,PCM,Polish Collection of Microorganisms,PL,[]
ffd02def-5a7f-42d3-9945-293472098273,AZB,Herbario Ruy Telles Palhinha - Universidade Dos Acores,PT,[]
0065642d-3cf2-4b46-869e-d302a2288270,BEX,Bexhill Museum,GB,[]
00e1f8e0-8426-450f-9cd1-6ba3c93a8970,BREG,inatura Erlebnis Naturschau GmbH,AT,[]
0126e169-0200-4f79-8893-17cfd923a89f,ARM,County Museum,GB,[]
01703a08-14d8-47eb-92cb-ea1e55ebaee4,WOCB,University of Windsor,CA,[]
017fda15-d78b-4280-99a8-443fd131c33d,BO,Research Centre for Biology,ID,[]
01a27d1f-6915-4a0e-9185-fe11edbaffb5,YAK,"Forest Survey and Design Institute, Forestry Administrative Bureau of Daxinganling",CN,[]
01d72da8-327e-4456-a121-cee8ee28790b,CEDD,International Center for Ethnomedicine and Drug Development,NG,[]
01f3e573-a801-4c8e-a090-6fac726d4fd5,BJ,Bi Jie University,CN,[]
0213ba3b-6dc0-48ab-ad9d-27659cee979d,CI,Carnegie Institution of Washington,US,[]
022918a8-9782-49b8-8946-30e64333477c,CCNL,Connecticut College,US,[]
02a00544-84aa-450c-b8ca-91f552a3b109,CCM,Changchun College of Traditional Chinese Medicine,CN,[]
034df53b-89ec-4a98-b68b-b491af544a24,ABFM,Barnes Arboretum at St. Joseph's University,US,[]
0389e5de-ed4b-4f3f-8325-eae867c66f1e,CHELB,Cheltenham College for Boys,GB,[]
03bb1386-0777-4974-85a5-c55952026204,ACA,Agricultural University of Athens,GR,[]
0403ac88-682b-44d8-91bb-6d76f155e519,BNL,Bundesamt für Naturschutz,DE,['ZVS']
040f1af0-1dd0-44aa-90f1-e71a01694cf3,CINC,University of Cincinnati,US,[]
04150564-7cc5-4c19-bd72-72b490967aa8,AFS,American Fern Society Herbarium,US,[]
0436dd49-160f-4a02-9df1-cdcfe3aab497,AK,Auckland War Memorial Museum,NZ,['AWMM']
043e0587-4b39-4576-a06d-f9bd9be88b1c,CMPH,Colegio de Postgraduados,MX,[]
047375a7-d037-42ae-a6cc-17abb4ec8eee,CNSF,Centre National de Semences Forestières,BF,[]
04b4b748-f21a-411e-929a-afdd5a49d9c2,XIN,Southwestern Guizhou Institute of Forestry,CN,[]
05e58001-93b0-433e-88e9-5b48552d3882,ABS,Aberystwyth University,GB,[]
064ca812-d734-467b-98a8-8d5c20bc910f,CANU,University of Canterbury,NZ,['UCNZ']
06b7e2ca-d8ee-4249-ab8d-ebf3581c9727,ANES,Anadolu University,TR,[]
07046eba-a3c9-4f7f-a7e6-4f1d110afc6d,ANTU,Changbai Mountain National Nature Reserve Administration Bureau,CN,[]
0714f81a-afe9-4ad8-9bf5-fbd83c0beed0,ZJMA,Zhejiang Academy of Medical Sciences,CN,[]
071736de-3f85-4e1a-b468-47fa0d4365f3,BEV,Borough of Beverley Art Gallery and Museum,GB,[]
07211a19-b47e-4d12-854e-7857ce57adac,WIS,University of Wisconsin,US,"['RIVE', 'UWJ', 'MAD']"
072d63b7-16f5-4b5e-9824-341773a42749,BOUM,Muséum d'Histoire Naturelle de Bourges,FR,[]
08147e62-26b9-4bdf-bb9a-01a6bd99f609,BAJ,"Botanic Garden of the City ""Carlos Thays""",AR,[]
08c4fdb4-782d-41fd-a3c6-575dbe477b44,ABDH,UAE University,AE,[]
08dd197e-0008-42ce-aa32-e76087be93e6,CORT,State University of New York College at Cortland,US,[]
0997ecab-4970-4275-943b-9168b95acf61,CBPF,Conservatoire Botanique Pierre Fabre,FR,[]
0998dc77-e207-44ea-bbad-d0d40a0d18ca,WVIT,West Virginia University,US,[]
09a01cab-22e8-42e5-86fb-03b3c0aa4084,CEPEC,"CEPEC, CEPLAC e Universidade Federal do Sul da Bahia",BR,[]
0a368cb2-cc40-4f79-90a3-0bbf5e3a697d,AVE,Universidade de Aveiro,PT,[]
0a76df5c-a78c-4ab8-8e0b-74fa19e8eadc,BNM,"Bündner Naturmuseum, Chur",CH,['CHUR']
0b129262-5b48-43f6-b53f-615980000297,SMAA,Shetland Museum and Archives,GB,['ZCM']
0b533fd6-737f-4724-8f05-32cf5204ffb3,CLI,Literary and Philosophical Institution of Chatham,GB,[]
0ba44f3a-a5cf-4d29-830a-6a12a08df0d8,BSC,Centro Oriental de Ecosistemas y Biodiversidad,CU,[]
0ce8bb43-f315-4d20-ab4c-0f633a721b96,BHAG,T. M. Bhagalpur University,IN,[]
0cf04ab7-327f-4da8-b129-256e3e4cf26b,WHYNC,Whitby Naturalists' Club,GB,[]
0d56526b-f406-473d-bf65-7532d4d06d1d,YU,Yale University,US,[]
0d6036e9-2d86-4a90-8fb1-b83e97790070,BCMEX,Universidad Autónoma de Baja California,MX,[]
0e1938f9-cad7-4077-a70b-8bb24cbcc1d9,ACU,Abilene Christian University,US,['ACUNHC']
0ec42195-7049-48bf-8c35-895794cbc76e,ARUN,"Botanical Survey of India, Arunachal Pradesh Regional Centre",IN,[]
0eceef16-962b-4cdc-bd27-c285ad520c7e,CALVIN,Calvin College,US,[]
0ee6969e-17eb-47ac-8103-34deebc63472,BIL,Forest Research Institute,PL,[]
0f645b18-e881-44c2-99ab-5105a27d1ce2,AJBC,Atkins Jardín Botánico de Cienfuegos,CU,[]
0fba6b60-dd14-4ebe-8afd-4ec154d6cbb3,BHMG,Instituto Agronômico,BR,[]
0fdfd2fc-5cfc-4285-a83a-a552d15762c3,BCM,Campus Universitario de Tafira,ES,[]
0fe68e73-3ae6-4e1e-b42a-6ff0095c1f15,ALK,Alnwick Scientific and Mechanical Institution,GB,[]
0fede0ee-18a9-4b25-af76-4871bc9f2f24,CMPR,Centre for Medicinal Plants Research,IN,[]
10a71c0e-7f12-48cd-b700-3d114f6311fb,MARS,Aix-Marseille Université,FR,[]
1187c6f3-601a-4af2-9b88-a8c598d40ff3,ABO,Aboyne Castle,GB,[]
12b4e8b3-d74c-412b-8352-4c583920d468,BYBS,Bungay Botanical Society,GB,[]
12be7112-28c5-40c8-8558-bb9d1b6b50b7,WI,Vilnius University,LT,[]
12dee7f6-690a-4472-813f-d097ca37e9ef,BSE,Moyse's Hall Museum,GB,[]
1383c0c5-54b6-403b-afd8-30ab28641fa4,COAH,Instituto Amazónico de Investigaciones Científicas SINCHI,CO,[]
13b12b02-de2a-4fe2-b14f-303445b5d88f,CMMI,Chinese Academy of Traditional Medicine,CN,[]
143861af-64c0-4a62-b998-b625de020c60,BB,Universidad Nacional del Sur,AR,[]
14388a8b-fa89-460d-ab23-2b5b15b9fe28,XCH,St. Xavier's College,IN,[]
143adca1-96cd-4cbc-917c-60f9df3ebd84,ADA,Department of Agriculture,AU,[]
143e5e41-07da-4a82-bcb6-4dc5754ec406,CHEP,Herbario de la Escuela Superior Politécnica del Chimborazo,EC,['ESPOCH']
146660ca-d1d7-464b-8a64-c4e2b41ec3dd,CHBG,Christchurch Botanic Gardens,NZ,[]
148eb1d2-a4c6-4893-b15b-0e94c3c2a1cd,BLT,Belfast Natural History and Philosophical Society,GB,[]
14b85d5c-f46c-4101-a3f4-57e6e032a763,BING,State University of New York,US,[]
14cc4279-b4db-4d82-8d91-22bc73760f7b,CAIM,Agricultural Research Center,EG,[]
1539b837-8b89-4e51-be4b-413170fb1fe4,WTR,Winchester College,GB,[]
153b3228-6c8f-41e7-9baf-bed435f429b0,CNHM,Croatian Natural History Museum,HR,[]
156a7557-ce84-4003-ba2e-cb00cf399f37,WS,Washington State University,US,[]
15903c25-4251-4931-ae66-365a39b70264,CIR,Royal Agricultural College,GB,[]
15aa46d0-0e71-4e32-82db-a8f08449c8a4,ARG,"Argotti Botanic Garden, University of Malta",MT,[]
164530c3-a571-49a3-9525-241ce07bf6cc,CAT,Università di Catania,IT,[]
16dd6fe6-e479-4383-adde-bf51564836d8,CAME,University of Camerino,IT,[]
17013137-d60c-4567-b1c4-cbfaeb09c484,BBG,Birmingham Botanical Gardens,US,[]
1701db3c-03a4-44b4-96f3-b6d3e85a40c1,CSIC-EEZA,Estación Experimental de Zonas Áridas (CSIC),ES,[]
17cbbead-cef5-44ed-b169-f260b288ae02,WSP,Washington State University,US,[]
180a09a2-1e4b-48fd-9903-233010c970be,ALBC,Albion College,US,[]
1857a79c-b492-4f92-aac6-4c80c0b89b46,ANT,Anguilla National Trust,,[]
188f7441-41d8-4ee8-a40e-6366fc6ed40c,BSHC,"Botanical Survey of India, Sikkim Himalayan Circle",IN,[]
18ad3ab1-67ee-4e04-aa6c-95e323ae8cc8,AUA,Auburn University Museum of Natural History,US,[]
18e5943b-0c7b-4cbc-bcf3-9f122a6a806c,WILLU,Willamette University,US,[]
19199de5-7f38-41f7-9e34-aafc3567b4cb,AGUAT,Universidad de San Carlos de Guatemala,GT,[]
192a3a60-26ce-4589-b628-fb934c1d1542,ACC,Oak Hill Park Museum,GB,[]
193a8b3a-d5f2-4f22-9cd1-d67707d94579,WHIT,Whittier College,US,[]
1a10f090-c6e5-4c8b-b112-f387cc74e5cb,BAY,Muséum d'Histoire Naturelle de Bayonne,FR,[]
1a5aa823-9153-48c2-be19-755789b6071c,ABSH,Southern Illinois University,US,[]
1a9ba7bc-a515-4cb9-8577-096341e42615,BSIP,Ministry of Forestry and Research,SB,[]
1ada7731-77f3-46c6-9b9c-e2662be99db0,AST,University of Aston,GB,[]
1b006a94-d6d3-4522-9f9b-253fbd57c67e,COCA,Comisión Técnico Consultiva de Coeficientes de Agostadero (COTECOCA),MX,[]
1b278017-2aae-45f6-866b-995afa96038b,BPL,Museum of Barnstaple & North Devon,GB,[]
1b28172a-f42a-49c9-b747-72f008697f15,BORD,Bordeaux Botanical,FR,[]
1bd3b0f5-66bc-4be2-9e73-145bf493cff6,ASM,University of Mandalay,MM,[]
1c15ed36-8edb-405d-bc4b-f82574bdf48a,ANUG,Anhui Normal University,CN,[]
1ce44c61-5d93-4de5-84e6-476cb277d629,BNA,British (Empire) Naturalists' Association,GB,[]
1d0a7e24-41fe-4bfc-b96a-4ec80dbb7905,BARO,Maharaja Sayajirao University of Baroda,IN,[]
1d4a0a21-3cb0-48b5-8b10-382320fb11e8,ANK,Ankara Üniversitesi,TR,[]
1e39b059-0cea-497d-a522-90f10e0a5597,YUTO,York University,CA,[]
1e959691-509d-4cd7-9acf-eb24df25b3f9,AYR,South Ayrshire Council,GB,[]
1efdbef7-b070-4588-9e54-4a923e5dd14a,WUP,University of Vienna,AT,[]
1f00fcea-b4a9-41f6-b632-d34cc1ddec53,ARRI,Ayurveda Regional Research Institute,IN,[]
1fab119d-a52d-429a-94b4-4f77fa99c550,BCTC,Birmingham Central Technical College,GB,[]
20126957-5573-402d-b1fa-73c7cfc42020,CAF,Chinese Academy of Forestry,CN,[]
2041e32f-a714-4912-93bb-3632651c8413,ABD,University of Aberdeen,GB,['ABDF']
21348dd4-5538-4a47-8ed3-e4024ab23016,APCR,Arkansas Tech University,US,[]
216e7915-c8c6-49c0-97d6-ae6144264c0b,CHAP,Universidad Autónoma Chapingo,MX,"['XOLO', 'JES']"
21cdd9a4-e343-49da-95c2-50689caa8bb3,YAR,Yaroslavl State University,RU,[]
21da462e-816b-4a7f-90d5-91dc5cd7e67e,CDFM,Cardiff Museum,GB,[]
2270ee91-cbe5-40fd-8a66-6a4f8bf51bf5,ARKH,Chingan State Nature Reserve,RU,[]
22aafc0e-ff22-444f-8cd8-a7bf06873fa1,XTNM,Xinjiang Institute of Traditional Chinese and Minorities Medicine,CN,[]
230248fc-3475-4166-9a68-e2a05ee88f02,CNPO,Embrapa Pecuária Sul,BR,[]
23cd3688-1bf8-43e3-9b02-88b1407bd947,AUBNHM,"Natural History Museum, American University of Beirut",LB,['AUBL']
23db68d1-b9e5-4ed3-93f6-a26f5634b7b5,BALT,Towson University,US,[]
24c1d4c8-559f-4be2-b293-77ecd3015c75,WINO,Saint Mary's College,US,[]
24d6c3da-9420-4d5f-8618-07f7075d2bab,BIEL,Universität Bielefeld,DE,[]
25160e92-1a80-4226-9afb-b25691622ac6,ATCC,American Type Culture Collection,US,['ATCC']
2546db66-de72-43bc-ae0c-8b22202d2bfb,BASU,Bu-Ali Sina University,IR,[]
268a0263-0e6d-41d2-9dc9-775a91a0c899,BBH,National Science and Technology Development Agency (NSTDA),TH,[]
26f498db-33f0-4755-aa60-f24e07422c61,CAR,Museo de Historia Natural La Salle,VE,[]
2731bba2-fe76-4f99-ba55-38d9b7150691,BUS,University of Miami,US,[]
27464818-0ca1-4d41-877d-4ae1e783d16a,BIO,University of the Basque Country (UPV/EHU),,[]
27ba5b9c-5972-423e-8170-d6149852d6d6,WYE,"University of London, Wye College",GB,[]
28a79702-8ec4-4a68-9e58-1705979459ea,BIM,Birmingham Natural History and Microscopical Society,GB,[]
28a91793-aae6-4de5-a054-f1d4023459ca,BKL,Brooklyn Botanic Garden,US,[]
28b1740e-bf35-44f0-b225-8bbfe2fc028f,AYDN,Adnan Menderes University,TR,[]
2916bb4c-ec69-4efd-b391-ed1c6eb05784,WTUH,"University of Washington Botanic Gardens, College of Forest Resources",US,[]
29444a53-3367-4cb3-a87b-ff663607502b,COCH,Universidad Mayor de San Simón,BO,[]
295082e6-8b46-4846-88f5-fc45099397f1,BRN,Sexey's School,GB,[]
29de0bc5-ad80-4cd3-a3a8-312434e4a296,ALBA,"Universidad de Castilla, La Mancha",ES,[]
2ac9343b-ec30-48e0-b900-b40580b69afc,AMO,"Instituto Chinoin, A.C.",MX,[]
2ae51c20-a824-49ca-9c8e-1ebef68660c0,WMU,Western Michigan University,US,[]
2b129c90-ee9a-41f5-857d-e04a665b3a76,ZCA,Zhelimu College of Animal Husbandry,CN,[]
2b2a5516-2221-4611-95a5-de566be43282,CHEL,Chelsea Physic Garden,GB,[]
2bd14603-4317-4229-b657-9cebdff91622,AND,"Slezské zemské museum Opava, Arboretum Nový Dvůr",CZ,[]
2bea4bb3-e0fa-46be-88fb-e311b23804e8,BHUPM,Museum für Naturkunde,DE,[]
2c660ce0-a7b8-4880-941b-25a161a723ec,WSM,Museum and Art Gallery,GB,[]
2d474a52-119c-4dc0-8c10-57fc3e9690c8,BHU,Humboldt-Universität zu Berlin,DE,[]
2d6796dc-15fa-4d56-88fe-ae2a7a1733f0,CANCM,Canterbury City Council Museums and Galleries,GB,['CBY']
2d68cc69-7b16-423a-80ae-3075611b281d,BABY,Yukon Government,CA,[]
2d9dc10b-a4b4-4c59-a8f3-39491e641c93,WRSL,Wroclaw University,PL,[]
2fc52e88-8aa8-483a-b72e-6f6acd264fbd,ZAGR,University of Zagreb,HR,[]
2fe3b730-d853-4335-a97f-4795da021b5e,CDC,Changdu Institute for Drug Control,CN,[]
2ff33cf6-4f9c-4ea5-aef9-8fb1f8ac88b1,AMAZ,Universidad Nacional de la Amazónia Peruana,PE,[]
30b56f47-65c2-4b98-86f2-db046e452fd9,CESJ,Universidade Federal de Juiz de Fora,BR,[]
30c39004-8498-40bc-a651-f2910b3fe8d4,BCMM,Beijing College of Traditional Chinese Medicine,CN,[]
30f62679-85bf-4d2f-b63a-43f60b99f0b3,BAV,Slovenskej akadémie vied,SK,[]
311aeb20-5e13-4816-87e7-77d7f6806208,CDFN,Canadian Forest Service - Atlantic,CA,[]
319e93fc-6acf-4483-a9d2-81b5d9940a2d,ALB,Civico Museo Archeologico e di Scienze Naturali Federico Eusebio,IT,[]
31d374fa-5230-4c9e-87da-0a16171f60cd,BSIS,"Botanical Survey of India, Industrial Section Indian Museum",IN,[]
322ba28d-4158-4e10-85e2-e48b95997759,WWF,Rob & Bessie Welder Wildlife Foundation,US,[]
3233db2b-96a8-48a5-bc66-06e03cf3aa0b,CIAN,"Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias (INIFAP)",MX,[]
33ab8860-0183-437f-9c13-95a9ee581f9c,BGAAS,Botanical Garden of the Armenian Academy of Sciences,AM,[]
33cb65b9-ec65-4dfb-b7d0-94d768b4c949,CKE,Calke Abbey,GB,[]
33febc21-a696-4e74-b330-f8716f4f2577,ALT,Curtis Museum,GB,[]
34272d4e-2a7f-4293-a7a7-86f13e761385,AZU,Universidade dos Açores,PT,[]
34b42d0e-6760-4456-8cac-2cb488ecf6e6,ZMU,Zhejiang Medical University,CN,[]
360102f9-addc-4429-be57-6a3eb9713b5e,ALF,CIRAD,FR,[]
369d4fc5-ec70-438e-8c6f-c1ecf77b929d,APH,Society of Apothecaries,GB,[]
36e11096-6b3e-43db-985a-4269cbd8cc29,CL,Babes-Bolyai University,RO,[]
375b345c-57ef-492a-956a-d8b30a930905,ALNHS,Natural Heritage Section-ALDCNR,US,[]
3845dfdf-d2f3-484d-8283-0e2947073fc6,YORYM,Yorkshire Museum,GB,"['YMUK', 'YRK']"
388408eb-f8da-4a37-8644-1b9b88b62b81,BAMZ,"Bermuda Aquarium, Museum and Zoo",,[]
38b4d3cc-1cd7-40db-b04d-98057c57351d,AIMS,Australian Institute of Marine Science,AU,[]
3918bcda-f02c-43f4-8093-56e66c1ad608,BCL,Bates College,US,[]
396af56b-75df-441e-8d55-bc460fc2b66d,YNUB,Yunnan Normal University,CN,[]
3a933673-4962-4be0-b2b8-d45f7cf74b92,BAG,Ministry of Agriculture,IQ,[]
3ad9251b-a307-4307-a6d1-1c0aa86f2d56,BBLM,Boise District Bureau of Land Management,US,[]
3b1727be-9f0b-4298-8bd5-3e61efd54e3c,BJTC,Capital Normal University,CN,[]
3b24901c-f424-41eb-9549-c8a8cd08b36c,CLR,All Saint's Church,GB,[]
3b896e03-901d-4cc7-ac2b-61e0469521b0,BR,Meise Botanic Garden,BE,"['AWH', 'NBGB']"
3b8c8494-9c7d-40ce-915d-35acf03145ee,BULU,Uludag University,TR,[]
3b988caf-7d18-4bef-81ec-fe24074dc708,ZYTC,Zhangye Teachers College,CN,[]
3bb16a85-9b09-44d9-87ff-4ca015b1ac5d,WLU,Wilfrid Laurier University,CA,[]
3c8193d2-8403-465f-90b9-494ee2b5ebb1,WSY,Royal Horticultural Society Garden Wisley,GB,[]
3c95f6e4-ceaa-44e8-a4db-24106142e160,ZEA,"Universidad de Guadalajara, Centro Universitario de la Costa Sur",MX,[]
3cb14bd5-24e8-4ba5-bb27-103f94bcbd48,WSCO,Weber State University,US,[]
3cc106e0-7dfa-49b0-8c33-b247837b73e4,XAL,"Instituto de Ecología, A.C.",MX,[]
3cc7df0a-b19c-41b7-9a45-ab0ee0ecc8cc,AMMS,Academy of Military Medical Sciences,CN,[]
3d1bf503-6a17-4c6c-81ec-8fc7c6a8e998,CIC,The College of Idaho,US,[]
3d5221d7-39fa-41c6-bf98-c51e87ef4065,BACH,Botswana University of Agriculture & Natural Resources,BW,[]
3d6a1a1e-e841-4f35-8259-236a314d5cbc,BRMI,Birmingham and Midland Institute,GB,[]
3d7ca27e-d8ae-455c-a5be-04567bf0a62f,CORO,I.U.T.A.G.,VE,[]
3dd4499e-f0e3-42b1-a566-a27379370f7d,CDCM,Chengdu College of Traditional Chinese Medicine,CN,[]
3e9d3f7e-7251-4824-bbe2-7e2179424957,CANT,South China Agricultural University,CN,[]
3f3b9549-e9f1-42a6-a3da-1b76d2b20f8a,ASE,Universidade Federal de Sergipe (UFS),BR,[]
3f86af1e-3c6c-4e45-a02b-138e9cc3e9bc,BAR,University of the West Indies,BB,[]
3f97e791-accc-4459-a492-4c6ac2e7e54b,WL,Wolong Nature Reserve,CN,[]
3fba475e-0327-4e01-b4c7-3e6649a50758,ABN,Radley College,GB,[]
3fc955ff-ae56-47cb-a097-d1fd150a4957,YLD,Yulin Institute of Desert Control Research,CN,[]
4018bd6e-7c05-413f-a568-818047f84225,YUKU,Yunnan University,CN,[]
40ab824b-6dc8-4454-a8f4-023c82a3e615,CCAU,Central China Agricultural University,CN,[]
41089423-1586-4090-ae47-90bc6ee5b20b,CORB,Corchester School,GB,[]
41e204b3-0e13-401c-a641-260dae53bca3,WINU,Winthrop University,US,[]
42579f8b-99c7-41e9-9888-c9c3d4cafebe,BAL,UNMdP (Universidad Nacional de Mar del Plata) - INTA (Instituto Nacional de Tecnología Agropecuaria),AR,[]
4272ce3c-a49f-4ba8-a97b-a2bebb6c176f,CHPU,Chelyabinsk State Pedagogical University,RU,[]
43003924-12eb-4132-9a7f-8717dfa8ae07,BHCB,Universidade Federal de Minas Gerais,BR,['BHMH']
43152796-7975-4275-9c29-fcc21eb9999e,CHOCO,Universidad Tecnológica del Chocó,CO,[]
4361f291-9e69-4e8f-92f0-f14c87dc61bb,ZV,Technical University,SK,[]
440d58f7-8a8b-4efe-9561-d44ced35b38f,BST,Belfast Naturalists' Field Club,GB,[]
459fb72d-19a3-4959-b480-2d4e18cdff1d,CAIA,Ain Shams University,EG,[]
46a15843-c976-4fab-8831-0dfc82d03e9a,ANUB,Anhui Normal University,CN,[]
46ab8820-52c2-4a62-a168-ded6b811137b,CFIA,Canadian Food Inspection Agency / Genotyping/Botany,CA,[]
472b6282-eaeb-43f0-b860-7845a66985a5,WYAC,University of Wyoming,US,['UWYMED']
4790017b-1a24-474c-8ecc-84e7454bf475,CNF,Croatian Mycological Society,HR,[]
47b73eaa-79e7-4f6e-a97b-869b23811eb8,ACH,National Mycology Reference Centre,AU,[]
48359785-e641-48de-8b49-dee76937c05c,BRCH,Botanical Research Center,US,[]
484f6824-45ec-4732-a017-563a086c6fca,BREM,Übersee-Museum Bremen,DE,[]
4863ae96-26cf-40e9-abf8-b0a05d3353b4,ANKO,Central Anatolia Forestry Research Institute,TR,[]
48708f42-06d1-4002-8870-dac71f7479b4,YUC,INIREB,MX,[]
4899af3f-735a-46e4-a780-23f6da6c47a4,BRNM,Moravian Museum,CZ,[]
48a8ccff-0f30-4109-b92c-f165c6a839cb,BEAN,Bridge of Allan Museum,GB,[]
495d09a1-14db-40ec-9de2-077280848b9a,CHIP,Instituto de Historia Natural,MX,[]
49cd8cc2-5b90-4e61-bc3b-72d5071cf3d8,ZT,Eidgenössische Technische Hochschule Zürich,CH,[]
4a625dad-cf93-431e-bfdb-7da8c4072b2f,APM,Algonquin Provincial Park,CA,[]
4a90e3ae-97f1-48e2-83f4-8f5605d3ceed,CATIE,Tropical Agricultural Research and Training Center (CATIE),CR,[]
4af08576-17cf-4814-b324-d0dd07d49c09,WPL,Whitechapel Museum,GB,[]
4b046ab3-2a61-46ae-8aad-5ea58d5547c7,CHSC,"California State University, Chico",US,[]
4b0d79a5-95f4-44ba-8585-843354cac604,ARMFN,Armagh Field Naturalists' Society,GB,[]
4b2d19b8-b12d-4f23-abd0-0b20585597c6,WGC,University of West Georgia,US,[]
4b4ef260-0a88-43af-b42b-ac36e6c10f53,YCH,Yavapai College,US,[]
4bb6ae4a-1848-4467-b8d5-e83edc06705c,XIAS,Xichang Agricultural School,CN,[]
4bcb56ff-92bf-46c3-858e-6b45911b4fe1,CAIH,"Desert Research Center, Mataria",EG,[]
4c576da2-1c14-4890-a263-46be9ba2f938,CINT,Cayman Islands,,[]
4c68e91e-c9c5-4788-83c3-20f63720b5c5,CHISA,University of Agriculture,MD,[]
4ca40b99-dada-4fdc-b92b-2ed7b1cab89c,AD,State Herbarium of South Australia,AU,"['ADU', 'ADW']"
4d2698bd-08d1-4f94-af6a-b505de34fe3e,COFC,Universidad de Córdoba,ES,[]
4d66d02d-f3fe-48b7-8ca8-cebce43f6063,YELLO,"Yellowstone National Park, U.S. Department of the Interior, National Park Service",US,[]
4d879575-4f03-4388-abe2-909675673889,CDBI,"Chengdu Institute of Biology, Chinese Academy of Sciences",CN,[]
4e88bedb-c946-44b2-9c55-5abc686ae4c0,BURD,University of Burdwan,IN,[]
4f17abac-cac6-4d38-ac33-f13c5b68339a,CB,Jihoceské muzeum v Ceských Budejovicích,CZ,[]
4f1cb395-721b-4da4-a2d6-7d984e748b4c,WKD,Wakefield Museum,GB,[]
4f415b3a-579c-42d3-b2ed-8251a672edcd,CLARK,Dr. Charles F. and Wilhelmina Husser Clark Herbarium,US,[]
4f52e749-45d1-4ce0-a264-2c1f101ac67b,WIND,National Botanical Research Institute,NA,[]
4f5830ad-65ec-45aa-b72b-84019c4ee7c5,CIB,Universidad Veracruzana,MX,[]
4fbd706f-f496-4eac-bba8-85446a752097,BAFC,Universidad de Buenos Aires,AR,[]
504cf9c5-788e-4bb0-b11d-adf076e3281a,WMS,Wakes Museum,GB,[]
51261251-9b1d-46d7-a696-08c97650e6c9,BHDL,Birkenhead Reference Library,GB,[]
51c8ef88-884e-4a66-a2a5-fce3d02e0525,BONB,Bolton Botanical Society,GB,[]
5219aa68-3e97-4472-a960-88337abf062e,CAFB,"Northern Forestry Centre, Canadian Forest Service",CA,[]
527bea97-10c7-4d96-8ab0-4d10c3343ec6,YOLA,Mari State University,RU,[]
52fa2d0f-738f-4de2-bd40-9592539d9563,BFD,Bedfordshire Natural History Society,GB,[]
530c45d0-e0f7-401d-b3f6-34f58482c485,ASU BioColl,Arizona State University Biocollections,US,['ASU']
5367cdc9-71ca-40e8-9865-36d5cff0a0fb,CHE,Société Nationale des Sciences Naturelles et Mathématiques de Cherbourg,FR,[]
53f4f827-c28a-425f-bc86-3bdf619cd3af,ACM,Anhui College of Traditional Chinese Medicine,CN,[]
54281d23-11b5-461a-836c-d650d81e7e61,AZ,Museu Carlos Machado,PT,[]
543d8685-209a-4470-8e97-dd6fb5b1c536,BMPS,Bristol Museum and Philosophical Society,GB,[]
54830021-5d61-4281-b739-dc02239d44b3,CIIDIR,"Instituto Politécnico Nacional, CIIDIR Unidad Durango",MX,[]
558458a2-58fd-4e4e-95bd-cd652391b863,BOLO,Università di Bologna,IT,[]
55c0c6e0-9cda-4fea-adc7-080aacee83b4,CDN,Whitgift School,GB,[]
55d20079-4022-40b0-859f-9b8ecc06063c,BVS,Transylvania University of Brasov,RO,[]
55d36287-ec04-48b2-b0b6-17b10404a2b2,AO,Museo Regionale di Scienze Naturali della Valle d'Aosta,IT,[]
55f0ee7f-97c9-4ffc-b2e0-cbc748b2865b,YM,Yosemite National Park,US,[]
564fd4f7-2463-4a6d-9245-1ff6d221426d,ASI,Ascension Conservation,,[]
569d6220-c713-4af6-8b51-d6cb154c341e,ARAN,Aranzadi Zientzia Elkartea/Sociedad de Ciencias Aranzadi,ES,[]
56b81cba-378e-4106-b59a-5bd2601c55c9,BSRA,University of Basrah,IQ,[]
56cf37a8-de52-4784-99a8-ab45955f32c8,BRFL,City of Birmingham Reference Library,GB,[]
575b67c1-ebc8-45b5-aae2-6e01a79d8646,BCU,Chulalongkorn University,TH,[]
5793280c-451f-43bb-8056-2d7aa2a3b417,ASSAM,"Botanical Survey of India, Eastern Regional Centre",IN,[]
58394500-c64d-4b81-b5a9-a909006e8180,BAU,Beijing Agricultural University,CN,[]
58a08c97-4bd2-4b2b-b85d-e340cc180be9,BENIN,Université National du Bénin,BJ,[]
594b30b7-062b-4056-ae3c-5a6964fb4808,WELTU,Victoria University of Wellington,NZ,[]
598c63a8-3468-444e-8040-a9d5a6de3846,BOD,University of Oxford,GB,[]
59b3072f-6757-447a-8cf2-41269e265cf3,BLMLK,"Bureau of Land Management, U.S. Department of the Interior",US,[]
59b860f9-9862-46de-838d-83f37ef77992,WTS,West Texas A&M University,US,[]
59d021b2-e5c9-4f92-ab40-694b353355e9,BATH,Bath Natural History Society,GB,[]
